timestamp,relative_time,x,y,z,yaw,linear_x,linear_y,angular_z
1765241860.8976464,0.944516658782959,0.030500009597254317,9.255557994203695e-14,0.0,4.209219779421297e-12,0.20000000000015686,0.0,-2.0599841277224584e-13
1765241860.9201674,0.9670376777648926,0.03450000959725633,1.0938495204388831e-13,0.0,4.206357485685935e-12,0.20000000000004353,0.0,-8.239936510889834e-14
1765241860.9472904,0.9941606521606445,0.03850000959725577,1.262102909136472e-13,0.0,4.206314117599036e-12,0.19999999999997173,0.0,0.0
1765241860.9897654,1.0366356372833252,0.04250000959705913,1.4383850317532366e-13,0.0,4.481831573671052e-12,0.20000000000015872,0.0,-2.2985086056692694e-13
1765241861.0101736,1.0570437908172607,0.0465000095970623,1.617567438558167e-13,0.0,4.477277924546613e-12,0.20000000000015902,0.0,-2.2551405187698492e-13
1765241861.0274334,1.0743036270141602,0.050500009597065465,1.796566528459773e-13,0.0,4.4726809073352745e-12,0.20000000000015866,0.0,-2.2985086056692694e-13
1765241861.1509345,1.1978046894073486,0.05450000959706863,1.9753824749304024e-13,0.0,4.468127258210835e-12,0.2000000000001591,0.0,-2.2551405187698492e-13
1765241861.1998074,1.2466776371002197,0.0585000095970718,2.1540152779700556e-13,0.0,4.463530240999497e-12,0.20000000000015872,0.0,-2.2985086056692694e-13
1765241861.240194,1.2870643138885498,0.06250000959707291,2.332492389577647e-13,0.0,4.461448572828325e-12,0.19999999999997173,0.0,0.0
1765241861.271511,1.3183813095092773,0.06650000959703731,2.5111972703759883e-13,0.0,4.510801455719865e-12,0.1999999999964634,0.0,4.935288289154016e-12
1765241861.2961438,1.3430140018463135,0.07050000959704038,2.691555602857194e-13,0.0,4.5071585364203135e-12,0.2000000000001549,0.0,-1.8214596497756474e-13
1765241861.3329494,1.379819631576538,0.07450000959704349,2.871767437940853e-13,0.0,4.503428880946963e-12,0.2000000000001556,0.0,-1.9081958235744878e-13
1765241861.3484895,1.395359754562378,0.07850000959704656,3.0518329490993133e-13,0.0,4.499785961647412e-12,0.2000000000001549,0.0,-1.8214596497756474e-13
1765241861.375739,1.4226093292236328,0.08250000959704969,3.231751702651706e-13,0.0,4.496143042347861e-12,0.20000000000015627,0.0,-1.8214596497756474e-13
1765241861.406898,1.453768253326416,0.08650000959705105,3.4115388774283687e-13,0.0,4.4941481103504875e-12,0.19999999999998358,0.0,-1.734723475976807e-14
1765241861.4223444,1.469214677810669,0.09050000959703536,3.59145433500531e-13,0.0,4.515485209105002e-12,0.1999999999984646,0.0,2.1423834928313568e-12
1765241861.45021,1.4970803260803223,0.09450000959703846,3.771999583941052e-13,0.0,4.511755553631652e-12,0.2000000000001556,0.0,-1.9081958235744878e-13
1765241861.4870853,1.5339555740356445,0.09850000959704155,3.952398508951595e-13,0.0,4.508112634332101e-12,0.20000000000015494,0.0,-1.8214596497756474e-13
1765241861.5161273,1.562997579574585,0.10250000959704465,4.1326503294113757e-13,0.0,4.5044697150325495e-12,0.20000000000015627,0.0,-1.8214596497756474e-13
1765241861.5403178,1.5871880054473877,0.10650000959704772,4.312755912682131e-13,0.0,4.500826795732998e-12,0.2000000000001549,0.0,-1.8214596497756474e-13
1765241861.5694315,1.6163017749786377,0.11050000959704703,4.49278811714968e-13,0.0,4.500826795732998e-12,0.19999999999996554,0.0,0.0
1765241861.5989792,1.6458494663238525,0.11450000959703693,4.673347764289676e-13,0.0,4.5153117367574045e-12,0.2000000000001549,0.0,-1.8214596497756474e-13
